# LAMMPS data file written by OVITO Basic 3.12.2

103363 atoms
4 atom types

-40.1340021241 243.1674348179 xlo xhi
-6.8836823031 390.2873458122 ylo yhi
-40.1340021241 150.0 zlo zhi

Atoms  # atomic

256238 3 17.237 35.0649 48.6427
256285 3 19.6636 34.9633 48.7294
256336 3 22.0205 34.8971 48.8004
256333 3 21.9595 32.1935 47.9711
256281 3 21.9655 30.8791 47.5985
256284 3 18.4292 34.3222 48.5683
256335 3 20.8448 34.2346 48.6225
256283 3 20.8082 32.9226 48.1634
256280 3 20.728 30.2214 47.3945
256236 3 18.3535 32.9755 48.2163
256282 3 19.5844 32.3331 47.9313
256235 3 17.1234 32.3034 48.091
256234 3 19.5168 30.9522 47.6126
256191 3 17.0982 30.9804 47.6954
256233 3 18.3019 30.2786 47.5338
256279 3 23.1046 28.7292 47.2356
256232 3 20.6772 28.8709 47.1815
256189 3 18.2712 28.9298 47.2281
256579 3 30.4252 34.0597 48.6904
256511 3 30.3663 32.706 48.2883
256508 3 30.3289 30.002 47.4738
256513 3 29.2333 34.7737 48.8722
256510 3 29.1586 32.0815 48.0963
256446 3 29.1694 30.6557 47.8259
256450 3 26.7903 34.8193 48.7505
256391 3 24.4381 34.8316 48.8322
256512 3 28.009 34.1902 48.506
256449 3 25.5794 34.1479 48.6306
256448 3 27.9466 32.821 48.2738
256445 3 27.9152 29.9949 47.5757
256389 3 25.5797 32.7972 48.2222
256447 3 26.7467 32.0866 48.156
256388 3 24.346 32.1609 47.9008
256387 3 26.7457 30.7434 47.7285
256332 3 24.3563 30.8294 47.4781
256386 3 25.5435 30.1502 47.4247
256444 3 30.2882 28.6645 47.0957
256385 3 27.9052 28.6603 47.2165
256330 3 25.5182 28.7492 47.1075
256804 3 37.6749 33.7817 49.0849
256724 3 37.6179 32.4113 48.7263
256721 3 37.468 29.6417 48.6493
256726 3 36.5116 34.5022 49.2387
256723 3 36.412 31.7742 48.5541
256647 3 36.3356 30.388 48.2774
256651 3 34.0334 34.5837 49.1027
256580 3 31.6415 34.6735 48.9546
256725 3 35.2149 33.8715 48.9738
256650 3 32.8382 33.96 48.74
256649 3 35.2127 32.5079 48.6547
256646 3 35.0811 29.7999 47.9377
256578 3 32.758 32.5628 48.487
256577 3 31.5299 31.9946 48.1577
256648 3 33.969 31.8325 48.4234
256576 3 33.9305 30.5019 48.0179
256509 3 31.5133 30.6298 47.694
256575 3 32.7313 29.9443 47.6474
256975 3 43.7635 34.3534 49.2758
256972 3 43.6301 31.622 49.0377
256884 3 43.5325 30.243 48.8683
256888 3 41.3107 34.3669 49.2791
256805 3 38.9081 34.4525 49.2092
256974 3 42.53 33.6925 49.1438
256887 3 40.1031 33.6926 49.0835
256886 3 42.4285 32.3159 49.0663
256803 3 40.0306 32.3031 49.04
256885 3 41.2624 31.6487 48.9777
256802 3 38.7983 31.6457 48.7584
256801 3 41.1603 30.2898 48.8209
256722 3 38.7345 30.3137 48.7836
256800 3 39.8977 29.5729 48.7528
256970 3 44.7591 29.5094 48.7492
256883 3 42.3351 29.526 48.8329
257364 3 50.983 35.5694 49.7642
257261 3 48.5989 35.6237 49.8435
257260 3 51.0128 34.2008 49.616
257257 3 50.8944 31.432 49.3674
257157 3 50.7965 30.0109 49.2427
257161 3 48.5966 34.2793 49.5756
257066 3 46.1357 34.3103 49.4133
257160 3 47.3408 33.582 49.3926
257065 3 44.942 33.6317 49.2361
257259 3 49.7605 33.5267 49.5851
257159 3 49.6844 32.1713 49.406
256973 3 44.8693 32.2397 49.1233
257064 3 47.3148 32.2022 49.1867
257063 3 46.0656 31.5309 49.1165
257158 3 48.4792 31.4573 49.292
257062 3 48.4038 30.1142 49.0793
256971 3 45.9653 30.134 48.9211
257156 3 49.5976 29.3829 48.9612
257061 3 47.1676 29.4415 48.9408
257471 3 53.4199 35.566 49.7623
257697 3 58.1726 35.4934 50.4664
257582 3 55.7892 35.5212 50.1293
257581 3 58.164 34.0774 50.4923
257578 3 58.0682 31.2755 50.2624
257466 3 58.0279 29.8292 49.9182
257470 3 55.8005 34.1252 50.0259
257363 3 53.3747 34.1495 49.7881
257362 3 52.2174 33.4581 49.4995
257580 3 56.9309 33.381 50.2116
257469 3 54.5797 33.463 49.9799
257468 3 56.8904 31.9843 50.0726
257258 3 52.1078 32.0792 49.5425
257361 3 54.507 32.0612 49.7832
257467 3 55.6841 31.2859 49.8449
257360 3 53.2884 31.3399 49.5996
257359 3 55.6148 29.9323 49.8028
257256 3 53.271 29.9693 49.4545
257358 3 54.4387 29.259 49.5006
257255 3 51.9956 29.3416 49.2898
257465 3 56.8111 29.2016 49.8529
258066 3 65.4346 35.3271 50.4589
257939 3 63.0428 35.3324 50.7884
257816 3 60.6035 35.3423 50.6673
257935 3 65.2903 31.0864 50.1902
257938 3 65.328 33.9265 50.3124
257811 3 65.3013 29.7184 50.1925
257815 3 62.964 33.9148 50.4924
257696 3 60.5668 33.9587 50.6166
257937 3 64.1398 33.2236 50.299
257814 3 61.7686 33.2649 50.479
257695 3 59.3544 33.3465 50.4867
257813 3 64.1197 31.8665 50.1823
257579 3 59.272 31.9481 50.3501
257694 3 61.6591 31.8569 50.3545
257812 3 62.9063 31.1703 50.2684
257693 3 60.4419 31.2124 50.2061
257692 3 62.8709 29.7323 50.1585
257577 3 60.4361 29.8081 50.0618
257810 3 64.0875 28.9952 50.1421
257576 3 59.181 29.114 50.1001
257691 3 61.6274 29.1131 50.0711
258332 3 70.2794 35.212 50.1551
258197 3 67.8164 35.2302 50.4163
258471 3 72.6643 35.1218 49.8964
258331 3 72.5855 33.6967 49.9037
258328 3 72.58 30.9217 50.1702
258192 3 72.5381 29.5599 50.3508
258065 3 67.7837 33.8391 50.3954
258196 3 70.1803 33.8322 50.1314
258330 3 71.3682 33.0428 49.9786
258064 3 66.5373 33.1662 50.2775
258195 3 68.9701 33.0795 50.2971
258194 3 71.3717 31.6529 50.05
257936 3 66.5003 31.7356 50.0877
258063 3 68.9182 31.689 50.1877
258193 3 70.1471 30.9465 50.2716
258062 3 67.7181 31.0219 50.1641
