LAMMPS data file via write_data, version 7 Feb 2024, timestep = 50000, units = metal

19576 atoms
1 atom types

-66.74 172.52 xlo xhi
-20 201.796 ylo yhi
-5 42.996 zlo zhi

Masses

1 12.011

Atoms # atomic

604 1 -25.83 73.1445 15 0 0 0
605 1 -28.29 74.5648 15 0 0 0
606 1 -27.06 75.2749 15 0 0 0
607 1 -29.52 76.6952 15 0 0 0
608 1 -28.29 77.4054 15 0 0 0
708 1 -25.83 74.5648 15 0 0 0
710 1 -27.06 76.6952 15 0 0 0
711 1 -25.83 77.4054 15 0 0 0
706 1 -24.6 72.4344 15 0 0 0
707 1 -23.37 73.1445 15 0 0 0
709 1 -24.6 75.2749 15 0 0 0
813 1 -22.14 72.4344 15 0 0 0
814 1 -20.91 73.1445 15 0 0 0
815 1 -23.37 74.5648 15 0 0 0
816 1 -22.14 75.2749 15 0 0 0
817 1 -24.6 76.6952 15 0 0 0
818 1 -23.37 77.4054 15 0 0 0
924 1 -19.68 72.4344 15 0 0 0
926 1 -20.91 74.5648 15 0 0 0
927 1 -19.68 75.2749 15 0 0 0
928 1 -22.14 76.6952 15 0 0 0
929 1 -20.91 77.4054 15 0 0 0
1043 1 -19.68 76.6952 15 0 0 0
77 1 -46.74 80.9561 15 0 0 0
79 1 -46.74 83.7966 15 0 0 0
75 1 -45.51 78.8256 15 0 0 0
76 1 -44.28 79.5358 15 0 0 0
78 1 -45.51 81.6662 15 0 0 0
154 1 -43.05 78.8256 15 0 0 0
155 1 -41.82 79.5358 15 0 0 0
156 1 -44.28 80.9561 15 0 0 0
157 1 -43.05 81.6662 15 0 0 0
158 1 -45.51 83.0865 15 0 0 0
159 1 -44.28 83.7966 15 0 0 0
237 1 -40.59 78.8256 15 0 0 0
239 1 -41.82 80.9561 15 0 0 0
240 1 -40.59 81.6662 15 0 0 0
241 1 -43.05 83.0865 15 0 0 0
242 1 -41.82 83.7966 15 0 0 0
328 1 -40.59 83.0865 15 0 0 0
238 1 -39.36 79.5358 15 0 0 0
324 1 -38.13 78.8256 15 0 0 0
325 1 -36.9 79.5358 15 0 0 0
326 1 -39.36 80.9561 15 0 0 0
327 1 -38.13 81.6662 15 0 0 0
329 1 -39.36 83.7966 15 0 0 0
415 1 -35.67 78.8256 15 0 0 0
416 1 -34.44 79.5358 15 0 0 0
417 1 -36.9 80.9561 15 0 0 0
418 1 -35.67 81.6662 15 0 0 0
419 1 -38.13 83.0865 15 0 0 0
420 1 -36.9 83.7966 15 0 0 0
510 1 -33.21 78.8256 15 0 0 0
512 1 -34.44 80.9561 15 0 0 0
513 1 -33.21 81.6662 15 0 0 0
514 1 -35.67 83.0865 15 0 0 0
515 1 -34.44 83.7966 15 0 0 0
613 1 -33.21 83.0865 15 0 0 0
511 1 -31.98 79.5358 15 0 0 0
609 1 -30.75 78.8256 15 0 0 0
610 1 -29.52 79.5358 15 0 0 0
611 1 -31.98 80.9561 15 0 0 0
612 1 -30.75 81.6662 15 0 0 0
614 1 -31.98 83.7966 15 0 0 0
712 1 -28.29 78.8256 15 0 0 0
713 1 -27.06 79.5358 15 0 0 0
714 1 -29.52 80.9561 15 0 0 0
715 1 -28.29 81.6662 15 0 0 0
716 1 -30.75 83.0865 15 0 0 0
717 1 -29.52 83.7966 15 0 0 0
819 1 -25.83 78.8256 15 0 0 0
821 1 -27.06 80.9561 15 0 0 0
822 1 -25.83 81.6662 15 0 0 0
823 1 -28.29 83.0865 15 0 0 0
824 1 -27.06 83.7966 15 0 0 0
934 1 -25.83 83.0865 15 0 0 0
820 1 -24.6 79.5358 15 0 0 0
930 1 -23.37 78.8256 15 0 0 0
931 1 -22.14 79.5358 15 0 0 0
932 1 -24.6 80.9561 15 0 0 0
933 1 -23.37 81.6662 15 0 0 0
935 1 -24.6 83.7966 15 0 0 0
1045 1 -20.91 78.8256 15 0 0 0
1046 1 -19.68 79.5358 15 0 0 0
1047 1 -22.14 80.9561 15 0 0 0
1048 1 -20.91 81.6662 15 0 0 0
1049 1 -23.37 83.0865 15 0 0 0
1050 1 -22.14 83.7966 15 0 0 0
1166 1 -19.68 80.9561 15 0 0 0
1168 1 -20.91 83.0865 15 0 0 0
