LAMMPS data file via write_data, version 2 Apr 2025, timestep = 120000, units = metal

28558 atoms
2 atom types

-12.084355834226514 217.4943558342274 xlo xhi
-6.883682303079468 361.24395730308856 ylo yhi
30 70 zlo zhi

Masses

1 12.011
2 1.008

Atoms # full

28556 1 2 0 -0.7422387583787167 4.744189427677981 44.74305639564229 0 0 0
1 1 1 0 -0.8633635642551134 5.832459182595027 44.637992690369366 0 0 0
28058 1 2 0 1.4535310980205143 5.415846138962117 43.256890785807684 0 0 0
2 1 1 0 0.18967549169556008 6.716676356385799 44.43455703629931 0 0 0
4 1 1 0 1.3932944556012448 6.233112868244945 43.990590801673655 0 0 0
28555 1 2 0 -1.897872539491427 6.064187894323977 44.827625134751635 0 0 0
28064 1 2 0 6.056078879626224 4.898757539139627 44.604890828545656 0 0 0
22 1 1 0 6.094696652347313 5.912507626812385 45.01828253788805 0 0 0
28067 1 2 0 8.460147572900667 4.496651535607514 45.33216904180874 0 0 0
37 1 1 0 8.504364667622728 5.6023881710669965 45.6368395259717 0 0 0
12 1 1 0 5.005044767215974 6.744188712237062 44.65730970325121 0 0 0
23 1 1 0 7.316106871789621 6.358128212372497 45.5705456752348 0 0 0
28073 1 2 0 13.274746190336863 4.317313624501198 46.72339315867424 0 0 0
28070 1 2 0 10.903253470498345 4.4341223158877465 46.28157877374961 0 0 0
56 1 1 0 10.894715301520318 5.481031811479976 46.263103554627925 0 0 0
38 1 1 0 9.728795741629096 6.215534989993374 46.145981184985786 0 0 0
28094 1 2 0 30.320049035095664 4.262327730380147 45.387817417626714 0 0 0
28091 1 2 0 28.00089078392729 4.476446165597464 44.09123336255433 0 0 0
301 1 1 0 27.834449503129868 5.440564988604894 44.63442454574646 0 0 0
352 1 1 0 30.21971409902477 5.278161381015995 45.21478506863009 0 0 0
302 1 1 0 29.000013740923897 5.9586689632233885 45.21465758305981 0 0 0
354 1 1 0 29.01725791682616 7.3280636059155615 45.519560336626476 0 0 0
28100 1 2 0 35.00929811529347 4.363955755345184 44.62281207819845 0 0 0
28103 1 2 0 37.49074645874631 4.36770273131598 44.860464982767425 0 0 0
28097 1 2 0 32.55982857481193 4.208029882710896 44.88028964468375 0 0 0
407 1 1 0 32.62060859695078 5.298357887462231 45.103029055672785 0 0 0
466 1 1 0 35.02257690290571 5.251345959959652 45.24939713096251 0 0 0
529 1 1 0 37.43103233827332 5.216636470822458 45.51144294258769 0 0 0
408 1 1 0 33.83593504404543 5.914361137304946 45.37754964390012 0 0 0
467 1 1 0 36.200865579333225 5.8209006520539095 45.69061115038184 0 0 0
353 1 1 0 31.37837097256874 5.9995770678100335 45.11159904812629 0 0 0
409 1 1 0 31.427438866853485 7.344882894340394 45.48555798694602 0 0 0
468 1 1 0 33.80776558793778 7.194852129845511 45.93396403068779 0 0 0
531 1 1 0 36.210572937956464 7.069075081430395 46.30665344990102 0 0 0
28109 1 2 0 42.16900756428713 3.7867090556141676 46.17976925673098 0 0 0
28106 1 2 0 39.91628345555369 4.196240193607386 45.33817870908868 0 0 0
596 1 1 0 39.8107515341702 5.09693621842073 45.927021364134454 0 0 0
530 1 1 0 38.624236580774735 5.847164070007535 45.82274807494907 0 0 0
28112 1 2 0 44.53006279998321 3.6121734809909825 47.00425954090796 0 0 0
3 1 1 0 -1.0138307475602257 8.819162844565328 44.9164550588009 0 0 0
28057 1 2 0 -1.8973321448969571 8.539809147726768 44.39049639465277 0 0 0
6 1 1 0 0.13140006019406414 8.069762721047214 44.849300221565485 0 0 0
24 1 1 0 4.979699356908547 7.987210803101171 45.208078365536835 0 0 0
58 1 1 0 9.750620596604204 7.597325563586775 46.20493770613787 0 0 0
355 1 1 0 30.190656480990157 8.02714295313076 45.707456455147856 0 0 0
410 1 1 0 32.61747666513434 8.004454851482679 45.825103313961336 0 0 0
469 1 1 0 35.03156091741854 7.858982346169565 46.21717636252707 0 0 0
28061 1 2 0 3.959985507771581 5.504204273683529 43.38294773530619 0 0 0
11 1 1 0 3.84469431382211 6.337500015229729 44.00002436476887 0 0 0
5 1 1 0 2.6200282748659163 6.828634442487072 44.3021223225245 0 0 0
28076 1 2 0 15.864383691441482 4.342640093550569 46.995830020436614 0 0 0
106 1 1 0 15.786667207492034 5.361449479206437 46.74267093182662 0 0 0
80 1 1 0 14.53959493210768 6.0264984514782025 46.5946728803943 0 0 0
79 1 1 0 13.308027121254415 5.396215933983633 46.56701833166609 0 0 0
57 1 1 0 12.14345295604635 6.147659295395313 46.423239421116506 0 0 0
81 1 1 0 12.132567971857778 7.564022855346295 46.55885265913338 0 0 0
108 1 1 0 14.531217349312818 7.419867145460406 46.674220445844796 0 0 0
28085 1 2 0 22.902496778401833 4.365802513308241 44.98222875119801 0 0 0
28082 1 2 0 20.488333601435365 4.506588900013821 45.086209671344825 0 0 0
28079 1 2 0 18.26349219411638 4.424664664509921 45.85492747177225 0 0 0
137 1 1 0 18.18547614849452 5.495256385164929 46.02149887316344 0 0 0
172 1 1 0 20.565632090589524 5.470078943298876 45.571137231093815 0 0 0
173 1 1 0 21.796350788619776 6.088926307030269 45.626283111489855 0 0 0
211 1 1 0 22.96160356417748 5.433652309447485 45.35007985916626 0 0 0
107 1 1 0 17.003216223150417 6.076557377535185 46.5341031113702 0 0 0
138 1 1 0 19.38946990017908 6.124264637311763 45.99754519191104 0 0 0
174 1 1 0 19.39378967676747 7.496209319139972 46.14221577822828 0 0 0
213 1 1 0 21.831362488271658 7.478786717434517 45.861596908203126 0 0 0
139 1 1 0 16.980811686901006 7.482377070634552 46.612233139742216 0 0 0
28088 1 2 0 25.268580476069133 4.48338368093504 44.25449931661288 0 0 0
254 1 1 0 25.351521819059975 5.468066205633431 44.84071380666432 0 0 0
212 1 1 0 24.179466389480204 6.051392775242423 45.4149570944647 0 0 0
255 1 1 0 26.610799120518706 6.089902446592369 44.9780406351024 0 0 0
256 1 1 0 24.25626280597053 7.366558925711068 45.79570789347123 0 0 0
303 1 1 0 26.616265641118126 7.348535930159059 45.59536231657251 0 0 0
532 1 1 0 37.358990726748495 7.772064102217177 46.541597241723075 0 0 0
667 1 1 0 42.16106245552933 4.865103865543375 46.542783028757206 0 0 0
742 1 1 0 44.56694968213161 4.7393069337256275 47.1174559268624 0 0 0
668 1 1 0 43.383445538320885 5.426952789159007 46.99696503554338 0 0 0
597 1 1 0 41.01415433759016 5.645624483764852 46.42254733708156 0 0 0
669 1 1 0 40.98440650453247 6.945412752792528 46.854588435567976 0 0 0
598 1 1 0 38.58225513538637 7.122808757561449 46.39329290884495 0 0 0
744 1 1 0 43.40252949658558 6.776886263620144 47.37363679239694 0 0 0
